T,FC,x1,x2,x3,Target
6,3,5.246802902,2.11320569,9.716895784,1
7,0,7.00415697,6.956406326,8.032203492,1
8,1,2.190033591,5.246235826,7.324745532,1
9,3,5.154900343,4.393975821,3.574914415,1
10,1,3.036411846,5.212732635,7.063261739,1
1,6,4.615547308,3.170758212,3.057200109,1
2,3,5.850267541,2.074875189,6.687970634,1
3,4,5.585316973,4.41011417,2.742610635,1
4,2,4.0435667,3.128577485,3.24235763,1
5,5,4.1917513,5.30685065,10.65085831,1
6,5,4.919596303,5.071851594,5.159775792,1
7,3,3.450805698,7.918227824,7.344673472,1
8,4,6.825863262,8.146278412,4.133326054,1
9,3,5.776766385,4.167887991,2.273755601,1
10,1,7.48742351,6.360319046,4.755486148,1
1,2,7.240733308,7.660372411,5.410385415,1
2,4,6.030206935,2.406394768,4.038433203,1
3,2,3.897179272,5.604245699,4.108203879,1
4,2,4.508459873,5.098125393,6.097886872,1
5,0,6.652204525,3.651089836,3.491300146,1
6,2,2.466603751,6.176040195,4.452196147,1
7,0,4.6374641,7.624698752,7.045121538,1
8,0,6.130658991,6.021777588,3.416532941,1
9,1,8.075616018,5.377124889,5.027819143,1
10,0,6.583952899,5.285324386,7.021086151,1
1,9,5.395719541,6.273417935,2.071655987,1
2,6,2.507885664,4.113720886,9.887415752,1
3,6,5.00167414,5.456743668,8.467751923,1
4,7,4.040407616,5.204668932,4.821238825,1
5,4,4.401340595,4.894777407,5.777971704,1
6,3,5.905945939,7.353520859,3.737384792,1
7,8,5.9003074,5.617725387,5.552417522,1
8,3,5.601162786,3.688153654,4.012124403,1
9,1,6.353898526,6.002675921,5.772034011,1
10,3,5.564337128,6.042028557,4.356127962,1
1,5,6.663412085,2.79745252,5.587675419,1
2,4,5.322411519,3.525374797,8.439668652,1
3,6,3.815589905,5.604503855,5.330206353,1
4,1,4.04296348,4.029126427,7.087080312,1
5,2,3.186427583,6.081539977,4.720607883,1
6,3,5.072462042,8.271869247,6.847318067,1
7,3,3.093477408,2.724992861,3.474970001,1
8,2,8.029753395,4.16381219,3.461538358,1
9,4,8.934860282,8.486631654,6.208625319,1
10,2,2.991750567,6.316520589,5.357151836,1
1,3,4.727623342,5.911951934,8.26688566,1
2,5,2.149918263,5.379336912,3.457918844,1
3,7,6.085415751,5.9302951,7.132736909,1
4,9,8.1616394,2.357772562,3.691825695,1
5,2,6.988734311,2.098089133,8.831789388,1
6,1,6.394026548,4.765832882,5.6870351,1
7,1,5.552596653,5.403866619,7.220820936,1
8,2,7.025666584,4.82436477,3.130909291,1
9,2,6.395422264,7.608715125,3.581235306,1
10,0,2.523003564,7.187130274,5.464807261,1
1,3,7.343803939,4.200846019,5.387334274,1
2,5,7.042447875,8.005719468,6.145463363,1
3,1,7.738249592,7.032613354,8.072318026,1
4,6,3.758422828,6.556171651,5.933218738,1
5,7,4.575090568,9.011850591,7.196109405,1
6,4,6.993417844,7.599580956,4.48983119,1
7,1,5.54738788,2.505420466,7.155753749,1
8,1,7.519522594,5.049256562,5.792347867,1
9,1,4.6129632,3.264162396,6.358536908,1
10,4,3.896858919,7.356134546,7.652660772,1
1,6,5.3991338,4.863080504,3.259395439,1
2,7,8.304449998,2.334607605,3.037129834,1
3,5,8.606513452,7.12718805,4.236897321,1
4,4,6.668427898,4.555127719,5.841739173,1
5,3,8.124321201,4.767842917,9.766285464,1
6,5,6.017356123,4.52200136,6.683432795,1
7,2,4.777218485,5.531600145,6.095342161,1
8,5,6.06474472,4.643436697,7.629278773,1
9,2,7.725116715,2.340611349,6.179379796,1
10,3,2.3298789,7.295500193,2.01606757,1
1,5,3.124122262,7.139278929,5.257897519,1
2,7,9.49599967,7.743958263,4.315621844,1
3,4,7.42639277,3.997179643,5.314911513,1
4,1,4.025916221,3.094502793,7.156178502,1
5,4,2.016177538,7.128810063,7.002952527,1
6,5,4.250038395,5.612947979,7.052419808,1
7,5,6.737020245,7.860412241,6.662151247,1
8,2,7.105038385,7.363751637,5.011893239,1
9,0,5.326275016,3.951795501,5.264183785,1
10,2,4.585848666,3.119423011,4.694113279,1
1,3,6.384469782,3.045613101,9.602612101,1
2,6,7.175640008,3.094649305,3.340309538,1
3,5,3.359339575,6.248839182,3.58429128,1
4,2,3.595525482,3.375909624,5.097001318,1
5,5,6.296867526,7.977104411,5.156643241,1
6,4,5.73626738,9.672411886,4.535624668,1
7,3,5.873879574,5.150508772,3.599529267,1
8,0,4.435446235,2.698895982,3.949394578,1
9,5,2.097353263,9.888181373,4.465465916,1
10,0,2.659058412,5.698629428,2.473217892,1
1,2,6.853912773,5.594879109,4.118054069,1
2,3,5.17566816,7.743452943,7.088857952,1
3,2,6.496108575,9.341188262,4.005283421,1
4,2,8.848293562,8.220437845,7.113468159,1
5,3,6.155300024,2.121566198,7.270905195,1
6,0,2.100864071,5.391414014,3.6310217,1
7,6,6.668652212,8.46593184,2.340705839,1
8,1,6.199386679,2.327442517,3.322139429,1
9,4,7.006939209,7.693017974,4.652204906,1
10,2,6.082898151,7.254392471,7.742689786,1
1,9,5.070594512,7.089382593,7.006574092,1
2,8,6.054262996,7.294977153,6.010554889,1
3,6,6.949480443,4.214077847,4.12921326,1
4,2,5.070561036,5.832785123,4.067343607,1
5,3,4.205203735,2.860581837,5.008821979,1
6,4,3.649417284,5.164323193,5.313347815,1
7,4,3.018114534,7.631674475,6.630047497,1
8,3,12.06780978,2.324542985,2.434696996,1
9,4,10.35144682,3.923990077,4.706805522,1
10,2,3.54071552,10.45148087,5.56199455,1
1,4,3.345676559,7.166231735,8.090579503,1
2,4,7.76905828,5.05183185,3.944292195,1
3,4,7.676917162,3.397935872,5.632608387,1
4,3,8.233078292,7.766966055,3.867701006,1
5,2,4.088958514,7.198153283,4.070326504,1
6,3,6.398674478,3.09369367,8.295448149,1
7,1,4.571377955,6.620150177,2.128817128,1
8,0,7.524616224,3.421880569,6.338840372,1
9,0,6.328639723,3.064832798,3.119292124,1
10,2,2.560491344,4.088752936,7.867851556,1
1,1,7.704911357,7.005002937,7.003988138,1
2,2,5.497742666,5.413763915,7.082905111,1
3,3,9.605535271,3.941328561,7.049986581,1
4,0,7.135593049,4.720230619,6.565778338,1
5,1,5.016568568,4.547695048,3.161979976,1
6,0,6.083108149,6.605396197,6.532821461,1
7,4,4.839249455,4.108732359,6.238276894,1
8,1,6.40679211,5.504207892,7.272325682,1
9,3,4.035410514,5.637102247,5.060589286,1
10,0,4.019887259,3.067359285,5.138873227,1
1,4,2.0862658,2.007630009,6.878453511,1
2,7,6.530374508,2.455192152,7.480308337,1
3,5,6.777991396,4.695304502,3.692666082,1
4,4,2.222509089,6.387321008,3.479744482,1
5,6,2.129088352,6.098845422,3.189098783,1
6,3,7.455771441,6.689451522,3.242222323,1
7,8,8.275496943,7.678588691,6.936437172,1
8,3,5.191405658,5.645733979,5.155176368,1
9,1,7.111270638,7.492779799,3.289488207,1
10,3,6.558311072,3.022408916,8.05817621,1
1,3,10.15719419,5.254741875,4.176366745,1
2,4,6.19192473,7.258235186,5.67741766,1
3,4,5.624826888,5.363955437,9.066066769,1
4,3,4.418362793,3.015566787,6.727835877,1
5,3,4.296044837,2.597663744,6.330800239,1
6,2,2.535009755,5.513902132,3.806565127,1
7,5,4.303243947,7.333402781,6.008214746,1
8,0,5.179234822,2.00402822,6.884956589,1
9,3,2.551561189,6.024009015,6.772896068,1
10,0,7.709217589,5.080995421,7.069522607,1
1,7,5.674075024,7.8325844,5.041696997,1
2,5,5.165498539,3.139621797,5.037897975,1
3,7,3.005660334,3.203481032,7.002231236,1
4,2,4.310122095,11.78568327,5.580640814,1
5,3,5.245015418,8.669276244,9.75083179,1
6,3,2.082451414,6.167315728,3.469414177,1
7,5,3.574358391,6.266564153,3.998607392,1
8,3,7.911044446,3.003254886,3.075580491,1
9,2,6.563343769,3.199688739,3.823299014,1
10,1,4.088525589,6.480986493,4.238588784,1
1,8,3.719245176,4.531444263,6.44846282,1
2,2,3.32517981,7.529030995,3.774454328,1
3,8,6.827698406,6.789560264,5.9591511,1
4,3,4.421841203,7.086173898,5.022892427,1
5,3,5.001738152,7.216686924,2.848505191,1
6,3,4.383279087,3.617231108,6.213962498,1
7,3,7.899255012,4.063562193,7.653201311,1
8,6,5.669141165,7.006982011,6.974977977,1
9,5,3.427831723,8.692497736,2.16703673,1
10,1,6.221920719,3.285866157,6.668211804,1
1,5,3.541528018,4.55155269,6.935188663,1
2,2,7.073178889,5.953303534,3.682557302,1
3,1,6.284986775,3.26099299,6.435053991,1
4,3,6.178878723,4.392590569,7.132750074,1
5,0,7.754769389,4.996414438,8.703275811,1
6,1,7.605552653,2.518497563,3.862025182,1
7,4,6.571550477,8.373245244,4.429756374,1
8,3,4.860283558,6.044041353,7.392639317,1
9,0,7.237066304,4.5796938,7.044035528,1
10,6,6.070208426,2.912877343,9.951774296,1
1,7,5.097097124,7.484280612,5.26513922,1
2,8,7.212088422,4.913948357,3.166818839,1
3,7,4.278420624,4.893809026,2.070740115,1
4,9,8.611092398,3.687169092,5.133173583,1
5,4,5.391208665,6.798348141,3.056761169,1
6,1,2.232438481,4.156417202,7.399040225,1
7,2,4.119093916,8.223857546,2.306208772,1
8,5,4.766882499,3.3528666,4.034102466,1
9,4,7.402089521,7.277218567,4.494115326,1
10,4,6.644823113,5.681298329,4.317957496,1
1,5,4.461567005,5.40451312,12.58426108,1
2,5,6.145792492,4.622245095,4.411131472,1
3,6,3.395353103,3.034010607,2.478011201,1
4,8,5.833786347,3.216236948,5.057621347,1
5,4,5.62502614,6.123946216,4.323815188,1
6,2,9.444398515,3.858297076,8.591619173,1
7,6,5.196403389,5.766945754,5.522459822,1
8,5,7.298612612,3.163284135,7.474924003,1
9,3,4.484053924,2.947617436,7.442614951,1
10,1,8.903943422,4.668624989,8.785927878,1
1,3,6.042038881,2.141217084,3.983651867,1
2,3,5.45642043,6.868771406,3.627428151,1
3,7,5.276960865,4.87330218,9.042543626,1
4,2,8.805965721,3.068604943,3.612218677,1
5,2,3.241022341,5.215327215,7.567709709,1
6,1,3.919624418,6.207797083,7.321339337,1
7,2,9.122580754,4.604706512,3.715691302,1
8,2,7.118793339,8.549366954,7.38413352,1
9,3,2.103010273,3.559136916,3.850626706,1
10,2,5.295002912,5.003574427,7.367494092,1
1,1,3.719520591,7.36327463,6.032065829,1
2,0,8.504568975,7.10168801,4.65515338,1
3,1,8.443283153,5.246376363,4.09208975,1
4,1,7.060375088,6.676742127,4.48601007,1
5,1,4.711415713,5.299145978,5.34160356,1
6,1,3.017191744,6.103195401,6.699755515,1
7,0,2.185063853,5.295389755,5.791247568,1
8,2,7.030082438,2.374765393,4.463988453,1
9,3,8.401149509,2.160592513,6.976134203,1
10,0,3.239595534,6.089866782,2.009750684,1
1,2,5.602891704,6.537991254,2.184214916,1
2,5,7.830702985,2.37679399,4.006759572,1
3,10,5.173830047,5.294158658,7.676836214,1
4,4,6.548155168,6.088035393,7.277231758,1
5,3,2.171448059,3.279866245,2.481030985,1
6,3,3.381048252,5.50025451,2.327567447,1
7,3,6.258051063,2.26647357,6.877720633,1
8,2,2.316116449,6.134518895,7.814275336,1
9,2,4.859524416,2.190217098,4.975858425,1
10,4,5.150851967,7.36247147,7.925801109,1
1,14,6.301420709,6.792981389,2.502145315,1
2,8,2.610254227,4.094816346,4.462587939,1
3,11,6.240671439,9.62211553,4.734614687,1
4,12,7.432934717,5.235960788,10.72737307,1
5,4,4.014134079,3.598893017,4.697893944,1
6,5,6.519055013,7.251966412,8.980980891,1
7,3,4.212998492,7.617886759,6.047625184,1
8,6,7.854166232,4.530205645,3.229559823,1
9,5,2.370447971,6.115418315,4.325216938,1
10,7,3.519239248,8.278869466,8.449938779,1
1,6,4.502110914,3.148023374,5.51606627,1
2,5,4.265930901,7.063471483,4.719627106,1
3,5,6.932738122,5.453663213,6.475014995,1
4,3,2.3286211,6.15045084,5.571755965,1
5,3,6.726891456,2.181391368,5.5923289,1
6,8,2.369622429,7.090311944,4.26313469,1
7,5,7.377677129,2.015230215,2.251838458,1
8,2,4.751501528,4.91947753,6.417633773,1
9,4,7.098492146,2.500820131,5.793703001,1
10,0,3.193556572,5.022126564,6.259306684,1
1,6,8.848649853,6.58360639,2.466397406,1
2,1,6.785128006,2.10072662,5.539129719,1
3,3,4.823255869,6.940075936,4.838979386,1
4,2,2.517083879,6.178300789,5.170634492,1
5,2,5.132482567,6.559494791,5.49070551,1
6,3,7.318561787,3.933236134,4.22543418,1
7,4,5.651700554,2.364583932,6.602194993,1
8,2,3.910028236,4.102569007,8.844975082,1
9,3,6.052199434,4.077324835,7.157916495,1
10,3,5.26345997,6.307799843,3.34514255,1
1,3,7.2166288,3.07947759,5.019516669,1
2,5,7.827911576,4.152303562,7.278383136,1
3,3,5.419689696,3.626008736,8.759602352,1
4,1,8.245675235,9.060569423,5.286415977,1
5,3,7.245822932,6.207844366,8.173281164,1
6,2,4.105405519,7.391329921,4.048668767,1
7,1,5.062671565,4.330338527,6.65195187,1
8,0,4.816187637,3.485303476,8.352465363,1
9,3,3.611310105,2.518962214,4.545466918,1
10,2,9.210488251,6.166791373,7.166102003,1
1,1,2.037097892,5.538915717,7.821113634,1
2,6,6.550877853,7.738798154,4.379695082,1
3,6,4.188881359,3.175587152,5.581981079,1
4,3,4.476401068,4.599222184,4.493905131,1
5,1,5.204605132,6.494900041,5.910012945,1
6,3,3.481986569,5.492874747,3.674995556,1
7,6,3.087217008,8.942208728,2.388951231,1
8,2,4.376012113,7.574278733,4.516535371,1
9,3,5.443471201,3.081389084,8.211354865,1
10,2,4.34068957,8.206352087,4.542144703,1
1,5,6.396081623,6.090149466,7.320940733,1
2,3,7.477580349,5.036538154,7.230098226,1
3,1,3.008902163,5.341922698,7.092336786,1
4,0,5.607436111,6.019771726,4.201073145,1
5,3,4.267859733,4.063427233,3.063975396,1
6,1,4.072698649,3.286108606,4.266092002,1
7,2,5.979760284,4.405590161,2.296745629,1
8,3,2.862546746,5.152322541,4.565240514,1
9,2,5.074398894,6.472943495,6.367955545,1
10,2,4.132594318,2.203302116,4.793733309,1
1,0,8.306286482,6.309427513,3.31936605,1
2,3,4.297415653,6.463052344,7.885700169,1
3,2,9.510512394,6.120914475,8.123470075,1
4,2,5.58325944,7.728945381,6.167900861,1
5,0,2.210858963,8.439665627,2.302701965,1
6,0,7.772141211,2.986633051,5.023647032,1
7,1,6.312159323,5.839398844,4.094136067,1
8,2,7.464386234,3.996440032,4.144038763,1
9,1,7.202388796,6.156629318,5.278210322,1
10,1,3.772833995,3.438667073,4.534651157,1
1,8,8.867471342,4.663889012,5.317657795,1
2,8,4.019418801,5.086545101,6.594070684,1
3,8,4.097652736,10.04515194,3.74979748,1
4,8,3.156752179,7.828814967,8.627714685,1
5,9,7.190444096,4.265485733,6.601413116,1
6,4,5.317337906,4.367506141,3.487063751,1
7,0,7.98330474,4.799914917,4.073877025,1
8,7,7.095073883,6.662508534,3.141049286,1
9,4,9.177014152,6.212745987,7.172365579,1
10,4,4.421958882,3.248041001,5.377499497,1
1,1,4.062770342,3.363892845,2.412130456,1
2,7,4.117205566,7.177834737,6.28468173,1
3,3,5.697961362,3.12037568,6.361475657,1
4,5,5.868619735,8.65876607,5.304492026,1
5,2,3.311039841,3.105173762,6.378097713,1
6,2,3.38584355,7.129824413,3.713609949,1
7,6,6.587750313,5.171013613,5.083716946,1
8,1,3.728783894,3.225100865,2.391212632,1
9,2,3.251938903,6.328934795,5.768729361,1
10,0,2.468202406,4.762575791,7.590005653,1
1,0,6.019066738,6.112806184,7.359422862,2
2,2,3.463473292,6.264607482,6.018752972,2
3,2,6.520184548,4.124588203,5.230818151,2
4,1,4.700010677,7.064525261,4.592467499,2
5,0,5.824046371,4.855093298,4.050177595,2
6,1,2.684949871,4.859509021,5.449616773,2
7,1,3.962881352,2.752764056,4.673045347,2
8,2,3.379415306,2.618412646,7.1343544,2
9,0,5.013816642,7.97815837,4.065143013,2
10,1,7.02808385,4.718742037,5.670369274,2
1,0,3.967459792,7.337354387,7.074147842,2
2,1,3.863022496,3.371236386,5.272582845,2
3,1,4.233160507,3.489608495,7.842031907,2
4,0,6.112216248,7.219364332,6.604583139,2
5,2,8.63722477,5.579494438,4.078148262,2
6,2,7.388028411,3.24273393,4.023646984,2
7,2,6.542389042,7.281751069,5.453452752,2
8,0,4.617229243,5.553542882,6.756689681,2
9,0,4.573875424,4.113245332,7.224782571,2
10,0,8.262865346,7.194317513,5.056132822,2
1,0,5.059167298,2.11317815,6.335583014,2
2,2,7.37219541,6.108488101,4.935302229,2
3,1,7.295020588,7.644889823,7.764379809,2
4,1,4.10968737,6.213357418,6.794886467,2
5,2,4.134380972,3.262680629,3.10447908,2
6,1,3.705056346,3.215158375,8.312783347,2
7,1,5.089384922,7.279239367,4.109540288,2
8,0,8.899280012,3.207359932,5.783349014,2
9,1,3.01427471,4.822108089,2.653910582,2
10,1,3.307314851,2.083564064,2.760803803,2
1,1,4.404076606,5.636759171,7.308740712,2
2,1,6.051324285,3.283144502,5.448890039,2
3,0,4.380101097,5.365713288,6.557037568,2
4,0,3.917751046,6.97387871,5.025875882,2
5,0,5.764431819,3.501203688,4.33038837,2
6,2,8.623801514,6.992768572,3.089460585,2
7,0,5.341596618,2.337100992,9.206499068,2
8,1,5.398420832,6.462192588,5.156691376,2
9,1,7.320193926,7.62100005,6.222609946,2
10,0,5.200512622,7.68522025,7.786359313,2
1,2,8.19626494,5.575428563,6.375922362,2
2,0,4.018220331,6.093070879,4.552314491,2
3,2,5.189235843,2.075124569,5.627182242,2
4,0,7.910347814,3.25654026,2.455577488,2
5,1,3.381115795,5.104093071,5.23434465,2
6,0,6.428962271,4.717312852,2.945310872,2
7,1,5.167008571,4.972882545,4.115730658,2
8,1,7.716420849,2.405647685,4.429470671,2
9,2,2.964968687,4.410109574,5.424922025,2
10,3,4.077541416,8.648437094,8.189605573,2
1,1,8.62746385,2.645010066,6.436461761,2
2,1,6.485965123,6.558116122,3.613574954,2
3,3,7.680161152,6.617964785,4.175599088,2
4,0,4.820209533,8.825307231,5.08500087,2
5,1,4.104437058,6.090402118,8.154765247,2
6,1,6.191721805,3.891203657,6.005788958,2
7,1,4.525422744,7.369907761,2.749943058,2
8,2,7.255418417,2.316960349,7.772985891,2
9,2,8.560887174,8.193137848,4.79092036,2
10,1,7.312154419,4.763686441,6.168014691,2
1,3,8.595621512,2.411182846,2.14292447,2
2,3,6.569914204,7.047491684,5.31550364,2
3,0,8.98775583,4.068200916,3.057349383,2
4,0,9.378926958,7.795328774,7.914278515,2
5,4,5.971402614,6.465953975,4.519852669,2
6,1,5.804846347,2.410917668,3.316552527,2
7,0,5.255831703,3.893943074,7.229897401,2
8,3,6.622753731,5.405439585,2.104017667,2
9,1,7.269165976,9.452857672,7.015488053,2
10,0,4.178262063,2.458996452,5.899551745,2
1,0,4.082605344,6.250653258,2.343975455,2
2,1,8.081440009,6.68288872,3.511339019,2
3,1,5.745131158,11.54193812,2.440749568,2
4,2,7.67583948,6.869207967,6.03987559,2
5,2,2.768176089,8.87811009,7.193694849,2
6,1,5.856011776,5.386830084,3.64335607,2
7,1,6.00638217,8.507543462,6.407603564,2
8,2,5.182261675,7.903743687,6.449328448,2
9,2,7.458197068,2.383402114,6.631860129,2
10,1,2.754024858,4.206884147,5.48157315,2
1,1,2.228948747,2.594259769,8.515311456,2
2,0,2.030140275,2.049266012,5.619862128,2
3,2,5.114895604,4.024177618,7.153721304,2
4,2,5.059569179,5.22219662,3.376778352,2
5,0,5.699804587,6.186615071,5.488071455,2
6,2,8.009864522,6.828939425,2.730604594,2
7,3,5.618844006,8.662484475,6.615879857,2
8,2,5.11892771,4.951376276,7.248491027,2
9,0,3.006338566,9.110904799,2.228178918,2
10,2,2.092789754,7.434253809,5.325513486,2
1,1,3.009999632,8.203268505,3.243849975,2
2,1,6.347694056,7.809499061,3.739508915,2
3,2,8.904859066,7.704998499,4.443603804,2
4,2,5.45540984,7.20057667,3.89477814,2
5,0,5.523828476,7.227028976,4.742696419,2
6,0,4.21589469,5.124551882,4.372851786,2
7,3,6.106503648,2.699413291,7.132225777,2
8,0,6.402641157,4.440456675,6.300377668,2
9,1,5.733116661,2.169130041,8.091828363,2
10,0,3.048583401,6.20993403,6.440518184,2
1,0,5.654756994,4.421755046,4.088706297,2
2,0,6.102823363,4.058818507,7.049600338,2
3,0,7.171786674,2.270402176,7.977077936,2
4,1,5.215351948,3.142851045,3.433826196,2
5,2,7.820004513,9.304190887,3.180993886,2
6,0,7.149217025,4.254801084,7.01339467,2
7,1,5.047618988,9.064048596,2.365121328,2
8,0,2.022033509,6.247227365,6.311600242,2
9,0,2.052923727,7.455797729,4.564698011,2
10,1,3.021104061,2.343182903,5.192411903,2
1,1,3.330346099,5.783412674,7.740931906,2
2,0,8.10371599,5.642642749,3.828405417,2
3,0,8.029478667,5.484863654,8.087422405,2
4,0,7.465744289,5.185134446,2.320521142,2
5,1,4.655299714,6.469052261,4.161643079,2
6,0,5.408391218,5.030827508,8.312594317,2
7,2,3.544631672,3.720906277,6.16265147,2
8,2,2.026002337,6.16228489,3.828695567,2
9,0,5.782508393,8.313461612,4.420271951,2
10,1,5.065945693,5.073827821,2.757187998,2
1,2,8.765289409,6.272290704,9.824405946,2
2,2,2.209694727,10.05173491,3.350609942,2
3,0,4.13285401,4.561826567,7.010490556,2
4,2,7.212767561,6.185195111,6.417279544,2
5,1,5.577394558,3.167540351,5.24096931,2
6,2,7.70919184,7.737303501,6.312900651,2
7,6,9.650404388,6.110569582,7.242531161,2
8,3,2.662223714,2.39787365,6.146580712,2
9,0,3.286101634,7.097190829,6.449767081,2
10,1,2.252597115,7.528942309,6.548303142,2
1,0,7.158365886,5.723270225,4.959524941,2
2,1,4.538493995,5.16015855,3.334373196,2
3,3,6.612510267,5.302512734,9.430642224,2
4,2,7.238472244,7.152401656,5.109719806,2
5,3,5.961294329,7.834315193,8.270680238,2
6,2,3.312085253,2.295532414,3.576674415,2
7,3,10.6570783,6.266394755,2.141609099,2
8,0,7.21432727,3.36658427,7.892339985,2
9,2,3.803551177,6.169174499,2.594791989,2
10,1,2.166304419,8.20326037,4.418433983,2
1,1,4.072648901,7.264436005,6.925211098,2
2,0,5.644042863,5.73447306,6.082846315,2
3,3,4.252155147,3.229902406,7.126642118,2
4,3,8.74198894,6.946458775,3.491664113,2
5,1,7.191177743,5.024622942,6.128072052,2
6,1,7.092961623,11.04156606,4.643577987,2
